"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"220709_at",-3.97068372093021,115.986630232558,-0.28257191273138,0.778190838494216,0.906722517187135,-4.6032675542169
"207791_s_at",-14.5112279069768,339.342241860465,-0.282553370087251,0.778205006336277,0.906722517187135,-4.60326764711078
"212769_at",-11.8784651162791,482.31,-0.282486874640113,0.778255814000284,0.906722517187135,-4.60326798018594
"201731_s_at",44.9641395348835,1728.78397674419,0.282458918838489,0.778277174682727,0.906722517187135,-4.603268120193
"200995_at",19.7022023255812,887.875898837209,0.282412189778231,0.77831288016069,0.906722517187135,-4.60326835418869
"210397_at",17.1686976744186,684.771441860465,0.282398559721905,0.778323294919001,0.906722517187135,-4.6032684224339
"214367_at",-14.6180674418604,365.152803488372,-0.282327847559637,0.778377326899986,0.906722517187135,-4.60326877643455
"208235_x_at",5.37026279069769,140.691510465116,0.282271651901847,0.7784202674296,0.906722517187135,-4.60326905769938
"218218_at",19.0808139534884,575.627593023256,0.282254643342704,0.778433264237432,0.906722517187135,-4.60326914281792
"208731_at",-27.9900604651164,461.655769767442,-0.282164858509158,0.778501872871105,0.906722517187135,-4.60326959205718
"214237_x_at",-11.2425581395349,394.780255813953,-0.282140732503122,0.778520308938038,0.906722517187135,-4.60326971274761
"210097_s_at",28.2875116279072,1298.07908139535,0.28201954919481,0.778612913982871,0.906722517187135,-4.603270318812
"201992_s_at",13.1241162790698,565.388546511628,0.281981345333462,0.778642109015783,0.906722517187135,-4.60327050982414
"210373_at",6.48147441860469,85.867776744186,0.281958584042275,0.778659503132386,0.906722517187135,-4.60327062361407
"201394_s_at",16.2154069767441,486.184308139535,0.281948461089863,0.778667239101244,0.906722517187135,-4.60327067421854
"213230_at",-11.3813488372095,337.429674418605,-0.281689056974686,0.778865483558641,0.906905971162522,-4.6032719703579
"205835_s_at",-4.17440000000003,102.970904651163,-0.281437049488835,0.779058089311358,0.90704643387818,-4.60327322840096
"217607_x_at",7.66445116279078,221.026944186047,0.281424701938521,0.779067526724161,0.90704643387818,-4.60327329001215
"201764_at",-7.50918604651162,426.93038372093,-0.281288008689188,0.779172005582848,0.907120679226886,-4.60327397189752
"213510_x_at",26.7164186046514,1177.52479069767,0.281156398007548,0.779272603515642,0.907190398837001,-4.60327462811694
"216429_at",4.87202093023254,178.132594186047,0.280961664421058,0.779421456970303,0.907227770252396,-4.60327559850998
"206397_x_at",-1.96359767441861,56.2075058139535,-0.280956251417782,0.779425594762645,0.907227770252396,-4.60327562547439
"202859_x_at",-39.0133255813953,1698.68496511628,-0.280829793914775,0.779522262851976,0.907227770252396,-4.60327625526439
"202004_x_at",55.4796279069769,2198.36786046512,0.280820236786111,0.779529568762525,0.907227770252396,-4.6032763028498
"210223_s_at",-40.1613720930236,2250.88047674419,-0.280799666511373,0.779545293697816,0.907227770252396,-4.60327640526472
"220856_x_at",-45.8920697674423,1771.38536046512,-0.280794832875161,0.7795489887817,0.907227770252396,-4.60327642932927
"219282_s_at",12.2363953488372,469.65773255814,0.280582188921778,0.779711549937705,0.907332485622177,-4.60327748758112
"202978_s_at",15.0212558139534,512.166465116279,0.280570607131697,0.779720404217523,0.907332485622177,-4.60327754519655
"222228_s_at",-6.62850465116276,202.586822093023,-0.280481338105313,0.779788651374116,0.907364517940962,-4.60327798919982
"205438_at",9.28750465116281,254.600729069767,0.280359964667864,0.77988144547823,0.907376383754198,-4.60327859265709
"205516_x_at",-1.47200930232557,74.4083465116279,-0.280322096551208,0.779910397589417,0.907376383754198,-4.60327878088053
"211760_s_at",-16.8057976744188,451.791212790698,-0.280193274147876,0.780008891228559,0.907376383754198,-4.6032794210025
"219582_at",-17.6282790697673,462.332418604651,-0.28018295052687,0.78001678450655,0.907376383754198,-4.60327947228817
"219078_at",42.8645581395349,894.590837209302,0.280149641129798,0.780042252504174,0.907376383754198,-4.60327963774967
"201459_at",7.8075,261.650994186046,0.280148438210238,0.780043172247697,0.907376383754198,-4.6032796437247
"213409_s_at",12.5079837209302,333.528384883721,0.279963009542026,0.780184953400818,0.907395587278906,-4.60328056446316
"222358_x_at",14.6415534883721,339.827181395349,0.279844555764219,0.780275528583031,0.907395587278906,-4.60328115232259
"202563_at",14.582576744186,498.071804651163,0.279830044893349,0.780286624468007,0.907395587278906,-4.60328122431973
"219587_at",1.42421860465114,43.743411627907,0.279822617420882,0.780292303977982,0.907395587278906,-4.60328126117044
"211534_x_at",-19.7824418604652,416.557220930233,-0.279771979261029,0.780331025399966,0.907395587278906,-4.60328151238098
"214447_at",-18.0121813953488,402.088886046512,-0.279758475044399,0.780341351747033,0.907395587278906,-4.60328157936631
"220901_at",15.766923255814,491.610212790698,0.279754055966807,0.780344730917097,0.907395587278906,-4.60328160128568
"218933_at",-13.2186813953489,365.25133372093,-0.279176361641645,0.780786517217115,0.907861926693226,-4.60328446377673
"204010_s_at",-15.960488372093,471.991290697674,-0.278664406859487,0.781178090023609,0.908269834594108,-4.60328699559902
"204678_s_at",2.97122093023256,117.571152325581,0.278443357830457,0.781347178644335,0.908414905422106,-4.60328808734412
"216619_at",11.4495348837208,386.337627906977,0.278306274348214,0.781452044182115,0.908414905422106,-4.60328876395583
"206761_at",10.8895279069768,275.993598837209,0.278280322013987,0.781471897543444,0.908414905422106,-4.60328889201304
"212280_x_at",25.4317441860464,753.676406976744,0.278235747625688,0.781505996989266,0.908414905422106,-4.60328911192974
"216485_s_at",3.06683023255815,79.8073127906977,0.278234832134711,0.781506697345141,0.908414905422106,-4.60328911644613
"206145_at",26.014511627907,689.832125581395,0.278155155407922,0.781567651191107,0.908438368968308,-4.60328950945852
"52285_f_at",11.390518604651,386.812856976744,0.277899110993056,0.78176353810707,0.908618658441469,-4.60329077166055
"210667_s_at",-12.2944930232558,426.1402,-0.277700237083378,0.781915696420113,0.908748107407781,-4.60329175123446
"219633_at",13.5779488372093,483.959090697674,0.277644743915341,0.781958155726904,0.908750056538156,-4.60329202444708
"203796_s_at",-11.0511162790699,428.339860465116,-0.277575613935194,0.78201104984828,0.90876413161769,-4.60329236472247
"202219_at",-6.18012790697676,207.897970930233,-0.277454055059489,0.782104061909212,0.908824823295941,-4.6032929628615
"211727_s_at",-24.4159069767442,991.606488372093,-0.277250538131593,0.782259792139788,0.908958384953376,-4.60329396369649
"214751_at",29.2833604651162,718.985319767442,0.277135786390841,0.782347603568119,0.909013017536156,-4.60329452768838
"217697_at",-13.6800930232558,265.444834883721,-0.277017666208042,0.782437995576362,0.90907064265228,-4.6032951079928
"202029_x_at",82.5213953488383,4237.60255813954,0.276931536308516,0.782503908759487,0.909099822674017,-4.60329553097897
"209308_s_at",21.7593767441859,719.296148837209,0.27682782583436,0.782583278051093,0.909127683575858,-4.60329604012989
"210384_at",10.8774999999999,252.330805813954,0.276781139989525,0.78261900732955,0.909127683575858,-4.60329626926496
"207242_s_at",3.10281395348839,97.3991837209302,0.276731693571543,0.782656849819097,0.909127683575858,-4.60329651190701
"214051_at",-20.6137441860465,1039.07480232558,-0.276620004668389,0.782742329851265,0.909127683575858,-4.60329705982458
"221482_s_at",23.9167906976747,997.858023255814,0.276583396908428,0.782770347830636,0.909127683575858,-4.60329723936506
"213522_s_at",-10.9627744186049,359.770054651163,-0.276580343386573,0.782772684875754,0.909127683575858,-4.6032972543398
"209519_at",-21.4671139534883,475.842243023256,-0.276429574167926,0.782888080166315,0.909214316482306,-4.60329799352034
"214053_at",53.0696976744198,2102.98331395349,0.276337605301713,0.782958473407608,0.909231874253103,-4.6032984442215
"216428_x_at",-23.9261162790698,674.048802325581,-0.276303202168268,0.782984806132154,0.909231874253103,-4.60329861277854
"221319_at",9.80668604651163,264.916403488372,0.276233248000654,0.783038350983645,0.909246668836298,-4.60329895545225
"204349_at",19.3309093023258,626.564045348837,0.276000284335356,0.783216675345727,0.909361794907002,-4.60330009601202
"209615_s_at",-5.25475023255814,111.249985348837,-0.27599709560649,0.783219116270484,0.909361794907002,-4.60330011161697
"221970_s_at",37.3447674418603,1593.08108139535,0.275833427205317,0.783344404925074,0.909459874691055,-4.60330091233345
"212682_s_at",26.9656976744184,707.476732558139,0.275693636377715,0.783451419752487,0.909536729516758,-4.6033015958587
"217733_s_at",125.090488372094,4592.32196511628,0.275310923522139,0.783744421317744,0.909605986456208,-4.60330346541588
"211217_s_at",-4.95342093023251,184.595498837209,-0.275214801924508,0.783818016064762,0.909605986456208,-4.60330393456452
"204399_s_at",1.26964511627908,28.2497379069767,0.275197909617704,0.78383094973026,0.909605986456208,-4.60330401699533
"66053_at",-1.76762325581394,46.1875976744186,-0.275136493739756,0.783877973566752,0.909605986456208,-4.60330431664906
"202013_s_at",-45.1698372093024,1223.60780232558,-0.275131417883113,0.783881859995929,0.909605986456208,-4.60330434141165
"221945_at",-4.11736976744186,160.675356976744,-0.275080758872682,0.783920648361301,0.909605986456208,-4.60330458852695
"204033_at",-23.9893255813956,889.059244186046,-0.275041656728821,0.783950588290219,0.909605986456208,-4.60330477923668
"211527_x_at",23.7194883720929,672.929930232558,0.275024980345052,0.783963357247798,0.909605986456208,-4.60330486056285
"201119_s_at",52.5485116279065,1486.34755813953,0.27498874262363,0.783991104350369,0.909605986456208,-4.60330503726738
"221037_s_at",-11.3543558139534,350.72253372093,-0.274879398403191,0.78407483054963,0.909605986456208,-4.60330557031752
"209233_at",-27.3415813953488,1108.67706976744,-0.27486282470114,0.784087521456869,0.909605986456208,-4.60330565109543
"217069_at",-1.1608465116279,33.6505744186046,-0.274824399961061,0.784116944487179,0.909605986456208,-4.60330583835359
"217509_x_at",-26.2822325581392,1211.83590697674,-0.274823035045491,0.784117989651676,0.909605986456208,-4.60330584500486
"211764_s_at",22.9213325581394,545.973898837209,0.274729405590908,0.784189686007921,0.909605986456208,-4.6033063011848
"209531_at",4.54006046511628,184.079446511628,0.274677536376198,0.784229405440759,0.909605986456208,-4.60330655383448
"218549_s_at",-15.7202790697673,564.985,-0.274644053256406,0.784255045819054,0.909605986456208,-4.60330671690213
"205727_at",-1.96159534883721,64.0865046511628,-0.274578693463227,0.78430509709342,0.909605986456208,-4.60330703515669
"200886_s_at",-51.3925813953488,2165.9375,-0.274518232195185,0.784351397979785,0.909605986456208,-4.6033073294918
"213982_s_at",-14.8716534883721,387.353061627907,-0.274463772424375,0.784393103619581,0.909605986456208,-4.60330759455539
"201616_s_at",4.76877209302327,129.817062790698,0.27446260695843,0.784393996147721,0.909605986456208,-4.6033076002273
"215648_at",-26.9082093023256,970.694127906977,-0.274451307640959,0.784402649318838,0.909605986456208,-4.60330765521592
"222310_at",-19.5391627906977,818.851255813953,-0.274393318454717,0.784447058653769,0.909605986456208,-4.60330793738728
"205199_at",32.5372790697672,1210.44573255814,0.274331959237277,0.784494049607047,0.909605986456208,-4.60330823589229
"211080_s_at",-14.9945348837209,628.993965116279,-0.2742615361024,0.784547982998734,0.909605986456208,-4.60330857841014
"207790_at",12.6318837209302,509.050965116279,0.274151422353955,0.784632315463541,0.909605986456208,-4.60330911379609
"208048_at",-9.714123255814,336.716763953488,-0.274090418111731,0.784679037695546,0.909605986456208,-4.60330941031363
"202408_s_at",26.5983023255817,1141.17463953488,0.274069977763237,0.784694692827807,0.909605986456208,-4.6033095096514
"209310_s_at",-8.65356511627903,280.990398837209,-0.274033305298367,0.784722780256451,0.909605986456208,-4.60330968785687
"215859_at",6.38049302325578,173.686920930233,0.274018544880719,0.784734085335952,0.909605986456208,-4.60330975957667
"204275_at",-4.83013953488376,132.973695348837,-0.274016443707949,0.7847356946387,0.909605986456208,-4.60330976978581
"210608_s_at",19.4742279069768,845.276397674419,0.273918871212196,0.784810427119138,0.909618612658458,-4.60331024378296
"220057_at",-2.26492558139536,67.0098255813953,-0.273854959770062,0.784859379104528,0.909618612658458,-4.603310554167
"218457_s_at",-27.3074651162788,1234.31180232558,-0.273842332204423,0.784869051096539,0.909618612658458,-4.60331061548385
"210827_s_at",-21.4613720930236,1335.29075581395,-0.273736018888247,0.784950482347815,0.909665674961326,-4.60331113160774
"221942_s_at",62.9493488372082,3203.22718604651,0.273342417484558,0.785251984286791,0.909967755258338,-4.60331304070316
"220559_at",-18.0142511627908,431.911869767442,-0.27319712620383,0.785363286901308,0.910049408321469,-4.60331374472159
"206183_s_at",-13.4564069767442,205.407126744186,-0.273009235351478,0.785507230193016,0.91013245046779,-4.60331465460595
"206681_x_at",17.7015581395348,491.29138372093,0.272954337626307,0.785549288781562,0.91013245046779,-4.60331492033713
"46167_at",20.2550232558139,832.832302325581,0.272943640540643,0.7855574841739,0.91013245046779,-4.60331497210993
"204671_s_at",13.2487976744187,447.721863953488,0.272713371142465,0.785733907064983,0.910289521219144,-4.60331608609992
"219088_s_at",2.14151860465115,80.013226744186,0.272553977655986,0.785856034323162,0.910343232579622,-4.60331685665992
"209880_s_at",7.77746511627905,247.946406976744,0.272546222472736,0.785861976479899,0.910343232579622,-4.60331689413955
"214586_at",-1.17346930232558,20.4760462790698,-0.272460118469127,0.785927951722951,0.910372331873084,-4.60331731019577
"219652_s_at",5.98087209302327,210.027098837209,0.272208649032547,0.786120643440257,0.910526439938546,-4.60331852455094
"200882_s_at",21.8422093023255,832.5755,0.272179842493093,0.786142717676152,0.910526439938546,-4.60331866358745
"214920_at",-14.2783488372093,543.816523255814,-0.272084037111209,0.786216133882718,0.910564142999408,-4.60331912589243
"206736_x_at",-8.90897441860463,224.725522093023,-0.271999701132603,0.786280762621671,0.910591665375952,-4.60331953271805
"217097_s_at",-20.313093023256,947.908755813953,-0.271821568153833,0.786417275238803,0.910697411203797,-4.60332039159489
"212737_at",32.3145581395349,1480.3208372093,0.271732605634354,0.786485454371895,0.910697411203797,-4.60332082032208
"213734_at",11.1543023255813,287.802511627907,0.271709675003531,0.786503028228479,0.910697411203797,-4.60332093080645
"219720_s_at",-19.6461627906976,872.892895348837,-0.271667239438646,0.786535550806313,0.910697411203797,-4.60332113524499
"206696_at",-5.50671627906982,204.636453488372,-0.271599890044443,0.786587168098065,0.910709854864865,-4.60332145964362
"212528_at",20.9966976744186,457.364372093023,0.27118957058345,0.786901661908301,0.91102663959592,-4.60332343427817
"217769_s_at",-73.3681627906985,3125.35524418605,-0.271070372285334,0.786993029372918,0.911085082788691,-4.60332400735419
"220410_s_at",5.32677209302332,180.888260465116,0.270907598881224,0.787117802696098,0.911161838332681,-4.60332478952304
"208339_at",8.3807674418604,166.439376744186,0.270877192096819,0.787141111515689,0.911161838332681,-4.60332493558369
"215782_at",-1.90133720930233,51.0780662790698,-0.270684905781657,0.787288516239498,0.91128512842786,-4.60332585886323
"208655_at",-51.3890465116276,2024.16924418605,-0.270588009194138,0.787362799112327,0.911323771692291,-4.60332632387307
"216797_at",-2.31632325581396,42.9825918604651,-0.270461730073482,0.787459610180804,0.911363940368463,-4.6033269296416
"209666_s_at",-22.621953488372,870.028186046512,-0.270356266549765,0.787540465668449,0.911363940368463,-4.60332743534051
"218139_s_at",-28.399769767442,736.816529069767,-0.270328246152212,0.787561948396865,0.911363940368463,-4.60332756966562
"218896_s_at",-46.0894186046517,2086.25075581395,-0.270298790849123,0.787584531418566,0.911363940368463,-4.60332771085446
"201578_at",25.3562093023259,1227.68387209302,0.270276004562616,0.787602001511264,0.911363940368463,-4.60332782006602
"214151_s_at",-9.43636046511628,202.648084883721,-0.270178483697582,0.787676771331676,0.911403130936948,-4.60332828736655
"210202_s_at",4.04140930232558,121.517595348837,0.270076067519499,0.787755296561321,0.911446662509784,-4.6033287779435
"221508_at",-25.9003720930235,934.053976744186,-0.269811689555763,0.787958012382175,0.911633872788785,-4.60333004346602
"215242_at",7.7599906976744,254.546744186047,0.269453616871694,0.788232593357942,0.911904204236282,-4.6033317555163
"203616_at",54.9336279069771,2287.70597674419,0.269260695536976,0.788380542382755,0.911995993150052,-4.60333267699034
"210699_at",-9.8779534883721,213.897906976744,-0.269243421895422,0.788393789707376,0.911995993150052,-4.6033327594645
"219537_x_at",-30.9739302325579,1065.02605813953,-0.269042572249693,0.788547827836061,0.912123931314648,-4.60333371804736
"221849_s_at",4.55998139534881,148.949781395349,0.26899246797601,0.788586255745487,0.912123931314648,-4.60333395706585
"210748_at",-8.79862558139536,361.079475581395,-0.268739012433101,0.788780653704392,0.912244213022207,-4.60333516547573
"215175_at",-18.2388395348838,637.012556976744,-0.268705705397846,0.78880620087481,0.912244213022207,-4.60333532419059
"212563_at",5.23667441860465,92.7307023255814,0.268696758176597,0.78881306361405,0.912244213022207,-4.60333536682259
"221753_at",-35.6779999999997,1654.68646511628,-0.268457150138086,0.788996855088069,0.912342974104728,-4.60333650798828
"214245_at",-26.3901395348837,1053.49388372093,-0.268438186105629,0.789011401969818,0.912342974104728,-4.60333659826372
"207688_s_at",5.4936441860465,87.7710779069767,0.26842529277658,0.789021292194597,0.912342974104728,-4.60333665963686
"214803_at",12.7952790697677,515.431662790698,0.268216354326879,0.789181569684188,0.912451223467991,-4.60333765378867
"216639_at",-23.2547906976743,576.865697674419,-0.268196492708571,0.789196806080805,0.912451223467991,-4.60333774825225
"203692_s_at",18.0066511627907,786.514813953488,0.267946858701619,0.789388314224593,0.912511448613249,-4.60333893493873
"218482_at",27.5194418604652,624.619697674419,0.267867604745869,0.789449117054888,0.912511448613249,-4.60333931145833
"212812_at",32.8690697674419,1141.7173255814,0.267830925813241,0.789477257201371,0.912511448613249,-4.60333948567498
"200062_s_at",161.695348837207,9185.52488372093,0.267824509415828,0.789482179902322,0.912511448613249,-4.603339516149
"201620_at",18.0519395348837,304.921072093023,0.267817086427863,0.789487874876622,0.912511448613249,-4.60333955140277
"210300_at",-11.1664348837211,428.363775581395,-0.267808318042542,0.789494602065019,0.912511448613249,-4.60333959304495
"203905_at",-66.6662790697674,2948.80779069767,-0.267586110146784,0.78966508739941,0.91263165609135,-4.60334064788519
"211131_s_at",-11.8269906976744,359.185395348837,-0.267539543526949,0.789700816167687,0.91263165609135,-4.60334086883038
"204841_s_at",-23.0785116279071,809.92976744186,-0.267487007231514,0.789741125777608,0.91263165609135,-4.60334111805395
"202346_at",13.7725348837209,536.307290697674,0.267459241519127,0.78976242985278,0.91263165609135,-4.60334124975024
"221778_at",28.9459488372091,760.247320930233,0.267308470051908,0.789878116572485,0.912718008275497,-4.6033419646405
"204563_at",23.4652325581396,1093.06170930233,0.267242843218815,0.78992847341512,0.912728865600681,-4.60334227568783
"219715_s_at",18.7903023255815,499.242988372093,0.267146336381223,0.790002526753278,0.912767100676309,-4.60334273295688
"210742_at",11.5765255813953,264.211786046512,0.267016269401092,0.790102335108559,0.912791798151903,-4.60334334898028
"210070_s_at",7.77771860465123,271.993975581395,0.267011715473104,0.790105829679752,0.912791798151903,-4.60334337054319
"217905_at",-23.5446744186048,905.383034883721,-0.266933894573908,0.79016554816815,0.912801316508036,-4.60334373896941
"215896_at",15.641860465116,644.498302325581,0.266894216778527,0.790195996743707,0.912801316508036,-4.60334392677414
"201457_x_at",-54.8158139534885,2356.41930232558,-0.266837659526982,0.79023939910734,0.912804133031406,-4.60334419442539
"201817_at",22.5894930232558,864.520072093023,0.266591309663068,0.790428457146895,0.912859250575295,-4.60334535959079
"215290_at",-2.80986744186046,69.6954430232558,-0.266528757170136,0.790476464252994,0.912859250575295,-4.60334565527569
"207417_s_at",6.0777860465116,128.28033255814,0.26649719167876,0.790500690099754,0.912859250575295,-4.60334580445914
"217758_s_at",35.5647209302329,1707.49494186047,0.266485417218813,0.790509726801394,0.912859250575295,-4.60334586010257
"211355_x_at",-17.979511627907,498.737848837209,-0.266470057615727,0.790521515083684,0.912859250575295,-4.6033459326849
"217688_at",5.89236279069769,196.847276744186,0.266455203312618,0.790532915601645,0.912859250575295,-4.60334600287544
"215829_at",26.3698604651165,1254.64504651163,0.265975253625744,0.790901296361324,0.913237308882753,-4.60334826866695
"208385_at",3.26155813953488,115.139279069767,0.265714323115067,0.791101591015925,0.913421252531627,-4.60334949878374
"210159_s_at",13.8574534883722,444.690296511628,0.265645473574915,0.791154443423929,0.91342192580393,-4.60334982316366
"206289_at",8.38942558139536,275.024512790698,0.265565568272608,0.791215784022304,0.91342192580393,-4.60335019952699
"36084_at",-13.2929069767441,460.704081395349,-0.265503963638148,0.791263076715197,0.91342192580393,-4.60335048961499
"221828_s_at",1.25596744186046,39.0829627906977,0.265423912305811,0.79132453175146,0.91342192580393,-4.60335086646582
"208400_at",-11.7506860465117,387.475529069767,-0.265397778998753,0.791344594455811,0.91342192580393,-4.60335098946683
"221581_s_at",-4.60655348837207,223.716653488372,-0.265387824549212,0.791352236586388,0.91342192580393,-4.60335103631603
"217458_at",-27.7288139534884,876.05126744186,-0.265339785092709,0.791389117245015,0.91342192580393,-4.60335126238226
"204034_at",-22.3326046511628,862.752976744186,-0.265171581990035,0.791518253200092,0.91346389718654,-4.6033520535985
"213125_at",-20.1860581395347,827.215889534884,-0.265161936439761,0.791525658634505,0.91346389718654,-4.60335209895537
"217231_s_at",2.32325581395348,74.5093162790698,0.265083461987634,0.791585908620736,0.91346389718654,-4.60335246790953
"217296_at",-8.09923953488371,251.635310465116,-0.265042297583572,0.791617513741513,0.91346389718654,-4.60335266140387
"209033_s_at",48.2935581395345,2353.29903488372,0.264903846105336,0.79172381628791,0.91346389718654,-4.60335331197882
"215159_s_at",6.27642558139533,174.281459302326,0.264826829569106,0.79178295101325,0.91346389718654,-4.60335367372812
"210570_x_at",-17.2995674418606,633.07778372093,-0.264821579545124,0.791786982123458,0.91346389718654,-4.60335369838384
"208311_at",-18.2253023255814,652.502930232558,-0.26480725426638,0.791797981488198,0.91346389718654,-4.60335376565727
"209769_s_at",-1.11578372093024,32.5470058139535,-0.264768581398357,0.791827675849194,0.91346389718654,-4.60335394725213
"214978_s_at",-2.28909302325584,90.3856790697674,-0.264720886997422,0.791864297677387,0.91346389718654,-4.60335417117269
"221916_at",-29.3559069767441,1146.08111627907,-0.264705109274989,0.791876412599398,0.91346389718654,-4.6033542452387
"205193_at",-18.9775116279069,787.79261627907,-0.264469936540101,0.792056996013298,0.913600439409743,-4.6033553486982
"207928_s_at",4.78902372093023,69.761703255814,0.26437162746466,0.792132488523243,0.913600439409743,-4.60335580968676
